name,time,co2
new_snifferbuddy,1682082981463467203,471
new_snifferbuddy,1682082986192404879,472
new_snifferbuddy,1682082991120423374,472
new_snifferbuddy,1682082995806056749,473
new_snifferbuddy,1682083000752469823,472
new_snifferbuddy,1682083005420678567,473
new_snifferbuddy,1682083010109061235,474
new_snifferbuddy,1682083015048443637,474
new_snifferbuddy,1682083019740705205,476
new_snifferbuddy,1682083024567583523,476
new_snifferbuddy,1682083029362304333,477
new_snifferbuddy,1682083034150813582,476
new_snifferbuddy,1682083038916863676,476
new_snifferbuddy,1682083043959251604,475
new_snifferbuddy,1682083048580825663,474
new_snifferbuddy,1682083053563407845,475
new_snifferbuddy,1682083058277906309,475
new_snifferbuddy,1682083063195695495,476
new_snifferbuddy,1682083067776277661,475
new_snifferbuddy,1682083072844396583,475
new_snifferbuddy,1682083077385644260,476
new_snifferbuddy,1682083082196484828,476
new_snifferbuddy,1682083087153328157,476
new_snifferbuddy,1682083091812596636,477
new_snifferbuddy,1682083096804660321,477
new_snifferbuddy,1682083101452082233,478
new_snifferbuddy,1682083106380337825,479
new_snifferbuddy,1682083111101255843,478
new_snifferbuddy,1682083116036846408,478
new_snifferbuddy,1682083120767001743,478
new_snifferbuddy,1682083125640305243,481
new_snifferbuddy,1682083130352496858,480
new_snifferbuddy,1682083135280500588,479
new_snifferbuddy,1682083139986115533,479
new_snifferbuddy,1682083144931723272,479
new_snifferbuddy,1682083149599032945,479
new_snifferbuddy,1682083154299697171,479
new_snifferbuddy,1682083159110627635,479
new_snifferbuddy,1682083163921252924,479
new_snifferbuddy,1682083168719537034,478
new_snifferbuddy,1682083173532623636,479
new_snifferbuddy,1682083178492121283,480
new_snifferbuddy,1682083183178460115,479
new_snifferbuddy,1682083187950002273,480
new_snifferbuddy,1682083192857733847,480
new_snifferbuddy,1682083197552458714,479
new_snifferbuddy,1682083202451140389,479
new_snifferbuddy,1682083207373062990,479
new_snifferbuddy,1682083212082040543,478
new_snifferbuddy,1682083217031981748,478
new_snifferbuddy,1682083221702314350,476
new_snifferbuddy,1682083226628825873,477
new_snifferbuddy,1682083231334115614,476
new_snifferbuddy,1682083236252598037,477
new_snifferbuddy,1682083240978449918,477
new_snifferbuddy,1682083245622106386,476
new_snifferbuddy,1682083250590673868,475
new_snifferbuddy,1682083255256049264,477
new_snifferbuddy,1682083260200874534,479
new_snifferbuddy,1682083264905693148,479
new_snifferbuddy,1682083269849482588,478
new_snifferbuddy,1682083274446948201,478
new_snifferbuddy,1682083279268553288,477
new_snifferbuddy,1682083284084274034,478
new_snifferbuddy,1682083288913952722,478
new_snifferbuddy,1682083293823389131,477
new_snifferbuddy,1682083298713848589,476
new_snifferbuddy,1682083303429778388,477
new_snifferbuddy,1682083308110473522,474
new_snifferbuddy,1682083313082066616,472
new_snifferbuddy,1682083317709112354,473
new_snifferbuddy,1682083322520807607,473
new_snifferbuddy,1682083327352295207,472
new_snifferbuddy,1682083332306880123,472
new_snifferbuddy,1682083337015820761,471
new_snifferbuddy,1682083341938513892,469
new_snifferbuddy,1682083346587375873,470
new_snifferbuddy,1682083351554698928,470
new_snifferbuddy,1682083356258688327,470
new_snifferbuddy,1682083361204135849,470
new_snifferbuddy,1682083365888767022,469
new_snifferbuddy,1682083370791975524,469
new_snifferbuddy,1682083375521233159,468
new_snifferbuddy,1682083380417304389,468
new_snifferbuddy,1682083385157063355,466
new_snifferbuddy,1682083390044186656,466
new_snifferbuddy,1682083394629113251,467
new_snifferbuddy,1682083399424523004,467
new_snifferbuddy,1682083404249267076,467
new_snifferbuddy,1682083409066934122,467
new_snifferbuddy,1682083414017031411,467
new_snifferbuddy,1682083418680296978,467
new_snifferbuddy,1682083423637194853,468
new_snifferbuddy,1682083428267162654,467
new_snifferbuddy,1682083433094423097,466
new_snifferbuddy,1682083437861733040,466
new_snifferbuddy,1682083442689477210,466
new_snifferbuddy,1682083447603062003,470
new_snifferbuddy,1682083452504911715,470
new_snifferbuddy,1682083457249275476,470
new_snifferbuddy,1682083462139678337,470
new_snifferbuddy,1682083466869787486,470
new_snifferbuddy,1682083471779295144,471
new_snifferbuddy,1682083476489755256,472
new_snifferbuddy,1682083481179869733,471
new_snifferbuddy,1682083486113843004,472
new_snifferbuddy,1682083490765712205,471
new_snifferbuddy,1682083495734718052,471
new_snifferbuddy,1682083500408470655,472
new_snifferbuddy,1682083505389852158,472
new_snifferbuddy,1682083510059329273,471
new_snifferbuddy,1682083514778319772,470
new_snifferbuddy,1682083519585027048,471
new_snifferbuddy,1682083524398581787,470
new_snifferbuddy,1682083529239182636,469
new_snifferbuddy,1682083534242818224,469
new_snifferbuddy,1682083538932672339,469
new_snifferbuddy,1682083543852768335,468
new_snifferbuddy,1682083548430497715,469
new_snifferbuddy,1682083553293673367,469
new_snifferbuddy,1682083558062948393,471
new_snifferbuddy,1682083562856747373,471
new_snifferbuddy,1682083567815300427,469
new_snifferbuddy,1682083572485728421,470
new_snifferbuddy,1682083577499508470,469
new_snifferbuddy,1682083582116236800,468
new_snifferbuddy,1682083587073387221,469
new_snifferbuddy,1682083591790433773,466
new_snifferbuddy,1682083596711396861,464
new_snifferbuddy,1682083601435100441,464
new_snifferbuddy,1682083606323078970,463
new_snifferbuddy,1682083611027344550,462
new_snifferbuddy,1682083615946327844,462
new_snifferbuddy,1682083620661851090,463
new_snifferbuddy,1682083625613796309,464
new_snifferbuddy,1682083630281902799,464
new_snifferbuddy,1682083634937598074,464
new_snifferbuddy,1682083639764454359,465
new_snifferbuddy,1682083644554435152,468
new_snifferbuddy,1682083649394532767,468
new_snifferbuddy,1682083654176011076,469
new_snifferbuddy,1682083659164013914,471
new_snifferbuddy,1682083663871368510,471
new_snifferbuddy,1682083668592505678,471
new_snifferbuddy,1682083673440639321,470
new_snifferbuddy,1682083678186468218,471
new_snifferbuddy,1682083683006326561,471
new_snifferbuddy,1682083688036200352,470
new_snifferbuddy,1682083692763799666,470
new_snifferbuddy,1682083697702688403,469
new_snifferbuddy,1682083702394975839,469
new_snifferbuddy,1682083707284302668,468
new_snifferbuddy,1682083712000749600,469
new_snifferbuddy,1682083716674885709,469
new_snifferbuddy,1682083721641783191,469
new_snifferbuddy,1682083726310668197,470
new_snifferbuddy,1682083731257007179,469
new_snifferbuddy,1682083735930767308,470
new_snifferbuddy,1682083740893313609,470
new_snifferbuddy,1682083745603024106,467
new_snifferbuddy,1682083750508887427,467
new_snifferbuddy,1682083755097594832,467
new_snifferbuddy,1682083759912297564,469
new_snifferbuddy,1682083764723249919,468
new_snifferbuddy,1682083769545719286,468
new_snifferbuddy,1682083774331264433,469
new_snifferbuddy,1682083779384461616,468
new_snifferbuddy,1682083784090810215,467
new_snifferbuddy,1682083788749630710,468
new_snifferbuddy,1682083793576844153,466
new_snifferbuddy,1682083798374780483,465
new_snifferbuddy,1682083803193022685,466
new_snifferbuddy,1682083808027742458,465
new_snifferbuddy,1682083813011759481,462
new_snifferbuddy,1682083817720043114,463
new_snifferbuddy,1682083822588003126,463
new_snifferbuddy,1682083827318032579,464
new_snifferbuddy,1682083832323105422,466
new_snifferbuddy,1682083836929598163,466
new_snifferbuddy,1682083841878150336,465
new_snifferbuddy,1682083846560056793,465
new_snifferbuddy,1682083851464798697,466
new_snifferbuddy,1682083856177345778,465
new_snifferbuddy,1682083860870558830,465
new_snifferbuddy,1682083865838079426,466
new_snifferbuddy,1682083870476194152,466
new_snifferbuddy,1682083875437716637,465
new_snifferbuddy,1682083880078827670,465
new_snifferbuddy,1682083885054058472,462
new_snifferbuddy,1682083889721502817,462
new_snifferbuddy,1682083894685825753,461
new_snifferbuddy,1682083899402251340,461
new_snifferbuddy,1682083904309357703,462
new_snifferbuddy,1682083908895765673,462
new_snifferbuddy,1682083913967003014,462
new_snifferbuddy,1682083918516941969,463
new_snifferbuddy,1682083923569637868,464
new_snifferbuddy,1682083928290608223,464
new_snifferbuddy,1682083932974924219,463
new_snifferbuddy,1682083937940546125,464
new_snifferbuddy,1682083942566254957,463
new_snifferbuddy,1682083947526656894,464
new_snifferbuddy,1682083952192392028,464
new_snifferbuddy,1682083957152330811,464
new_snifferbuddy,1682083961844649115,465
new_snifferbuddy,1682083966779475046,464
new_snifferbuddy,1682083971482232585,465
new_snifferbuddy,1682083976410585964,464
new_snifferbuddy,1682083981106773826,464
new_snifferbuddy,1682083986059092347,465
new_snifferbuddy,1682083990663056543,466
new_snifferbuddy,1682083995663082056,466
new_snifferbuddy,1682084000226098293,467
new_snifferbuddy,1682084005277440171,468
new_snifferbuddy,1682084009872969264,469
new_snifferbuddy,1682084014645671883,469
new_snifferbuddy,1682084019630318144,469
new_snifferbuddy,1682084024296228370,468
new_snifferbuddy,1682084029069057682,469
new_snifferbuddy,1682084033900758887,473
new_snifferbuddy,1682084038684391292,472
new_snifferbuddy,1682084043564882304,472
new_snifferbuddy,1682084048498000492,472
new_snifferbuddy,1682084052989500295,471
new_snifferbuddy,1682084058138559787,471
new_snifferbuddy,1682084062714301070,471
new_snifferbuddy,1682084067861380446,471
new_snifferbuddy,1682084072458321377,472
new_snifferbuddy,1682084077382045129,472
new_snifferbuddy,1682084082125986485,471
new_snifferbuddy,1682084086762750978,470
new_snifferbuddy,1682084091719846979,469
new_snifferbuddy,1682084096376347202,469
new_snifferbuddy,1682084101319724218,469
new_snifferbuddy,1682084106041660351,469
new_snifferbuddy,1682084110964707557,470
new_snifferbuddy,1682084115564037240,471
new_snifferbuddy,1682084120391555567,471
new_snifferbuddy,1682084125299675786,471
new_snifferbuddy,1682084130019480065,471
new_snifferbuddy,1682084134920156258,472
new_snifferbuddy,1682084139841501817,471
new_snifferbuddy,1682084144630729461,471
new_snifferbuddy,1682084149231682876,471
new_snifferbuddy,1682084154222995278,470
new_snifferbuddy,1682084158848716407,470
new_snifferbuddy,1682084163798930595,470
new_snifferbuddy,1682084168465937091,471
new_snifferbuddy,1682084173273618722,471
new_snifferbuddy,1682084178112637360,471
new_snifferbuddy,1682084183048129894,471
new_snifferbuddy,1682084187762300959,472
new_snifferbuddy,1682084192666114151,473
new_snifferbuddy,1682084197368672107,472
new_snifferbuddy,1682084202305706661,473
new_snifferbuddy,1682084206999283793,473
new_snifferbuddy,1682084211899905548,474
new_snifferbuddy,1682084216610415782,473
new_snifferbuddy,1682084221534824812,472
new_snifferbuddy,1682084226280708440,473
new_snifferbuddy,1682084231165430390,472
new_snifferbuddy,1682084235880483587,471
new_snifferbuddy,1682084240543213823,471
new_snifferbuddy,1682084245331379124,472
new_snifferbuddy,1682084250176423433,472
new_snifferbuddy,1682084254957586775,472
new_snifferbuddy,1682084259808781013,471
new_snifferbuddy,1682084264763470945,471
new_snifferbuddy,1682084269466314101,467
new_snifferbuddy,1682084274401040205,467
new_snifferbuddy,1682084278976057841,465
new_snifferbuddy,1682084284217059268,465
new_snifferbuddy,1682084288728679288,466
new_snifferbuddy,1682084293413935512,465
new_snifferbuddy,1682084298363966240,465
new_snifferbuddy,1682084303370474681,466
new_snifferbuddy,1682084307961413315,466
new_snifferbuddy,1682084312620108226,466
new_snifferbuddy,1682084317598447619,465
new_snifferbuddy,1682084322297213186,464
new_snifferbuddy,1682084327217923626,464
new_snifferbuddy,1682084331898270589,468
new_snifferbuddy,1682084336843899510,468
new_snifferbuddy,1682084341554664506,468
new_snifferbuddy,1682084346512223077,468
new_snifferbuddy,1682084351169565754,468
new_snifferbuddy,1682084356107086950,468
new_snifferbuddy,1682084360677782311,467
new_snifferbuddy,1682084365496257018,465
new_snifferbuddy,1682084370321952842,465
new_snifferbuddy,1682084375102457017,464
new_snifferbuddy,1682084380160552790,466
new_snifferbuddy,1682084384729832889,465
new_snifferbuddy,1682084389534869070,465
new_snifferbuddy,1682084394376062350,466
new_snifferbuddy,1682084399166062138,466
new_snifferbuddy,1682084403986614515,465
new_snifferbuddy,1682084408934733230,466
new_snifferbuddy,1682084413563882263,465
new_snifferbuddy,1682084418592545270,465
new_snifferbuddy,1682084423176122791,465
new_snifferbuddy,1682084428197451502,465
new_snifferbuddy,1682084432886571353,465
new_snifferbuddy,1682084437822781320,464
new_snifferbuddy,1682084442549172011,465
new_snifferbuddy,1682084447437344200,465
new_snifferbuddy,1682084452143939451,466
new_snifferbuddy,1682084456829516337,471
new_snifferbuddy,1682084461785754712,472
new_snifferbuddy,1682084466489080600,472
new_snifferbuddy,1682084471418255956,471
new_snifferbuddy,1682084476086062051,472
new_snifferbuddy,1682084480842311270,471
new_snifferbuddy,1682084485702303969,471
new_snifferbuddy,1682084490495990417,472
new_snifferbuddy,1682084495352889806,472
new_snifferbuddy,1682084500285583301,473
new_snifferbuddy,1682084504980396360,475
new_snifferbuddy,1682084509705762470,474
new_snifferbuddy,1682084514646589294,473
new_snifferbuddy,1682084519325100796,470
new_snifferbuddy,1682084524264643914,470
new_snifferbuddy,1682084529161028436,470
new_snifferbuddy,1682084533735850464,470
new_snifferbuddy,1682084538935689876,471
new_snifferbuddy,1682084543496315518,472
new_snifferbuddy,1682084548162783871,472
new_snifferbuddy,1682084553135372594,472
new_snifferbuddy,1682084557793297183,471
new_snifferbuddy,1682084562773629290,472
new_snifferbuddy,1682084567431408339,471
new_snifferbuddy,1682084572361059486,472
new_snifferbuddy,1682084577075796529,470
new_snifferbuddy,1682084581997707317,470
new_snifferbuddy,1682084586718242237,471
new_snifferbuddy,1682084591608711145,471
new_snifferbuddy,1682084596345795115,471
new_snifferbuddy,1682084601025327005,471
new_snifferbuddy,1682084605953629706,470
new_snifferbuddy,1682084610661286000,470
new_snifferbuddy,1682084615673706755,471
new_snifferbuddy,1682084620495071062,469
new_snifferbuddy,1682084625206267104,470
new_snifferbuddy,1682084629862454927,470
new_snifferbuddy,1682084634855790392,470
new_snifferbuddy,1682084639485896685,469
new_snifferbuddy,1682084644451427146,469
new_snifferbuddy,1682084649125782659,470
new_snifferbuddy,1682084653915497057,469
new_snifferbuddy,1682084658843866103,468
new_snifferbuddy,1682084663528651317,469
new_snifferbuddy,1682084668418820462,469
new_snifferbuddy,1682084673125467723,468
new_snifferbuddy,1682084677824026160,468
new_snifferbuddy,1682084682740998227,468
new_snifferbuddy,1682084687450217708,468
new_snifferbuddy,1682084692128712080,467
new_snifferbuddy,1682084697077925525,469
new_snifferbuddy,1682084701754709665,470
new_snifferbuddy,1682084706701134808,470
new_snifferbuddy,1682084711371778015,471
new_snifferbuddy,1682084716325376457,471
new_snifferbuddy,1682084720969872324,471
new_snifferbuddy,1682084725955220119,471
new_snifferbuddy,1682084730590127365,471
new_snifferbuddy,1682084735580101047,469
new_snifferbuddy,1682084740289176284,468
new_snifferbuddy,1682084745423599870,469
new_snifferbuddy,1682084750135742076,468
new_snifferbuddy,1682084755062421110,469
new_snifferbuddy,1682084759639671481,469
new_snifferbuddy,1682084764658605495,469
new_snifferbuddy,1682084769385265009,469
new_snifferbuddy,1682084774061214565,469
new_snifferbuddy,1682084779026065824,468
new_snifferbuddy,1682084783689789422,467
new_snifferbuddy,1682084788645826836,465
new_snifferbuddy,1682084793307341763,465
new_snifferbuddy,1682084798266219185,466
new_snifferbuddy,1682084802987513429,466
new_snifferbuddy,1682084807883919219,467
new_snifferbuddy,1682084812608360545,465
new_snifferbuddy,1682084817519824102,465
new_snifferbuddy,1682084822228430895,464
new_snifferbuddy,1682084827155075422,464
new_snifferbuddy,1682084831851399962,465
new_snifferbuddy,1682084836771119080,464
new_snifferbuddy,1682084841352711532,464
new_snifferbuddy,1682084846395097859,464
new_snifferbuddy,1682084850980400206,465
new_snifferbuddy,1682084855786643143,467
new_snifferbuddy,1682084860717763543,466
new_snifferbuddy,1682084865389315597,467
new_snifferbuddy,1682084870358142770,466
new_snifferbuddy,1682084875049667365,466
new_snifferbuddy,1682084879800230993,467
new_snifferbuddy,1682084884696278524,468
new_snifferbuddy,1682084889608279234,466
new_snifferbuddy,1682084894227465995,466
new_snifferbuddy,1682084899243381111,465
new_snifferbuddy,1682084903933450565,466
new_snifferbuddy,1682084908866022338,466
new_snifferbuddy,1682084913568220612,467
new_snifferbuddy,1682084918477406963,465
new_snifferbuddy,1682084922997966338,465
new_snifferbuddy,1682084928116038122,466
new_snifferbuddy,1682084932823266182,466
new_snifferbuddy,1682084937498636942,466
new_snifferbuddy,1682084942441500661,465
new_snifferbuddy,1682084947136710761,464
new_snifferbuddy,1682084952073266590,464
new_snifferbuddy,1682084956744183571,464
new_snifferbuddy,1682084961522797429,464
new_snifferbuddy,1682084966409768308,464
new_snifferbuddy,1682084971137311285,464
new_snifferbuddy,1682084976036857890,465
new_snifferbuddy,1682084980935224810,466
new_snifferbuddy,1682084985654548995,466
new_snifferbuddy,1682084990351212503,466
new_snifferbuddy,1682084995314324436,466
new_snifferbuddy,1682084999947489733,468
new_snifferbuddy,1682085004901699993,467
new_snifferbuddy,1682085009602497055,468
new_snifferbuddy,1682085014375232383,468
new_snifferbuddy,1682085019238490817,468
new_snifferbuddy,1682085023993483108,468
new_snifferbuddy,1682085028833191050,468
new_snifferbuddy,1682085033793421233,470
new_snifferbuddy,1682085038499991757,469
new_snifferbuddy,1682085043435690212,470
new_snifferbuddy,1682085048140047552,470
new_snifferbuddy,1682085052960903800,471
new_snifferbuddy,1682085057751285762,470
new_snifferbuddy,1682085062648691435,471
new_snifferbuddy,1682085067391704352,469
new_snifferbuddy,1682085072302095862,469
new_snifferbuddy,1682085076990741139,470
new_snifferbuddy,1682085081667934429,469
new_snifferbuddy,1682085086728806158,469
new_snifferbuddy,1682085091309543211,470
new_snifferbuddy,1682085096256495840,472
new_snifferbuddy,1682085100913526394,470
new_snifferbuddy,1682085105883608239,470
new_snifferbuddy,1682085110549861982,470
new_snifferbuddy,1682085115525225386,471
new_snifferbuddy,1682085120105642472,471
new_snifferbuddy,1682085125132831307,472
new_snifferbuddy,1682085129835800360,473
new_snifferbuddy,1682085134543653423,472
new_snifferbuddy,1682085139483464679,472
new_snifferbuddy,1682085144381764275,474
new_snifferbuddy,1682085149095853297,474
new_snifferbuddy,1682085153985321947,474
new_snifferbuddy,1682085158703175499,473
new_snifferbuddy,1682085163655465416,471
new_snifferbuddy,1682085168350913087,469
new_snifferbuddy,1682085173004854358,468
new_snifferbuddy,1682085177962853459,467
new_snifferbuddy,1682085182631723782,466
new_snifferbuddy,1682085187624542821,467
new_snifferbuddy,1682085192269544417,467
new_snifferbuddy,1682085197218137623,469
new_snifferbuddy,1682085201824484229,469
new_snifferbuddy,1682085206829984712,471
new_snifferbuddy,1682085211469105454,471
new_snifferbuddy,1682085216269798174,470
new_snifferbuddy,1682085221168428450,470
new_snifferbuddy,1682085226086252126,471
new_snifferbuddy,1682085230670427646,470
new_snifferbuddy,1682085235738269550,469
new_snifferbuddy,1682085240290117902,469
new_snifferbuddy,1682085245099378416,470
new_snifferbuddy,1682085250040061078,470
new_snifferbuddy,1682085254710647467,472
new_snifferbuddy,1682085259691342511,472
new_snifferbuddy,1682085264330063176,472
new_snifferbuddy,1682085269302935850,475
new_snifferbuddy,1682085274007992241,474
new_snifferbuddy,1682085278916853972,474
new_snifferbuddy,1682085283683074955,473
new_snifferbuddy,1682085288556214512,473
new_snifferbuddy,1682085292991456439,473
new_snifferbuddy,1682085298207544932,473
new_snifferbuddy,1682085302905116630,473
new_snifferbuddy,1682085307842816009,474
new_snifferbuddy,1682085312520484875,474
new_snifferbuddy,1682085317446374714,475
new_snifferbuddy,1682085321982571837,475
new_snifferbuddy,1682085326811480829,476
new_snifferbuddy,1682085331637387777,476
new_snifferbuddy,1682085336440242222,477
new_snifferbuddy,1682085341392482067,477
new_snifferbuddy,1682085346055976783,477
new_snifferbuddy,1682085351029614339,477
new_snifferbuddy,1682085355752543462,476
new_snifferbuddy,1682085360444882684,476
new_snifferbuddy,1682085365262290947,475
new_snifferbuddy,1682085370264646571,474
new_snifferbuddy,1682085374852379250,472
new_snifferbuddy,1682085379907230481,472
new_snifferbuddy,1682085384604420436,469
new_snifferbuddy,1682085389536845732,469
new_snifferbuddy,1682085394235845045,469
new_snifferbuddy,1682085399147411601,470
new_snifferbuddy,1682085403871085192,469
new_snifferbuddy,1682085408538385241,469
new_snifferbuddy,1682085413473807404,466
new_snifferbuddy,1682085418119829096,467
new_snifferbuddy,1682085423123562297,467
new_snifferbuddy,1682085427805045169,467
new_snifferbuddy,1682085432742914200,467
new_snifferbuddy,1682085437451028227,467
new_snifferbuddy,1682085442162760156,467
new_snifferbuddy,1682085446971143058,468
new_snifferbuddy,1682085451804892341,469
new_snifferbuddy,1682085456587736222,469
new_snifferbuddy,1682085461613496405,469
new_snifferbuddy,1682085466344803781,468
new_snifferbuddy,1682085471006563464,468
new_snifferbuddy,1682085476009440668,463
new_snifferbuddy,1682085480630282153,465
new_snifferbuddy,1682085485412404666,463
new_snifferbuddy,1682085490249556897,463
new_snifferbuddy,1682085495029678367,464
new_snifferbuddy,1682085499910478204,466
new_snifferbuddy,1682085504813524405,466
new_snifferbuddy,1682085509517067771,466
new_snifferbuddy,1682085514450671176,466
new_snifferbuddy,1682085519158545695,466
new_snifferbuddy,1682085524096532578,466
new_snifferbuddy,1682085528783475645,466
new_snifferbuddy,1682085533705953207,467
new_snifferbuddy,1682085538297664951,467
new_snifferbuddy,1682085543358984707,468
new_snifferbuddy,1682085548058638976,467
new_snifferbuddy,1682085552959375851,466
new_snifferbuddy,1682085557742968850,467
new_snifferbuddy,1682085562330919127,467
new_snifferbuddy,1682085567116421668,467
new_snifferbuddy,1682085571959725022,467
new_snifferbuddy,1682085576756196132,466
new_snifferbuddy,1682085581585751553,466
new_snifferbuddy,1682085586539136118,465
new_snifferbuddy,1682085591246438272,464
new_snifferbuddy,1682085596209088419,465
new_snifferbuddy,1682085600761991581,465
new_snifferbuddy,1682085605583353717,466
new_snifferbuddy,1682085610503938053,464
new_snifferbuddy,1682085615184544795,464
new_snifferbuddy,1682085620183999625,463
new_snifferbuddy,1682085624825254597,463
new_snifferbuddy,1682085629760943582,463
new_snifferbuddy,1682085634685654493,462
new_snifferbuddy,1682085639380751414,463
new_snifferbuddy,1682085644092008557,464
new_snifferbuddy,1682085649001526345,463
new_snifferbuddy,1682085653648888824,462
new_snifferbuddy,1682085658461036373,462
new_snifferbuddy,1682085663336679107,463
new_snifferbuddy,1682085668290636869,463
new_snifferbuddy,1682085672989666917,463
new_snifferbuddy,1682085677889612107,465
new_snifferbuddy,1682085682478479967,466
new_snifferbuddy,1682085687307674564,465
new_snifferbuddy,1682085692136746033,464
new_snifferbuddy,1682085696905258203,463
new_snifferbuddy,1682085701853830230,463
new_snifferbuddy,1682085706780155154,464
new_snifferbuddy,1682085711480105129,463
new_snifferbuddy,1682085716170580608,462
new_snifferbuddy,1682085720949778265,462
new_snifferbuddy,1682085725767262652,462
new_snifferbuddy,1682085730722272424,462
new_snifferbuddy,1682085735361513304,462
new_snifferbuddy,1682085740582632692,462
new_snifferbuddy,1682085745022582418,462
new_snifferbuddy,1682085749978433203,462
new_snifferbuddy,1682085754681384372,462
new_snifferbuddy,1682085759610663845,461
new_snifferbuddy,1682085764344981872,458
new_snifferbuddy,1682085769225133440,458
new_snifferbuddy,1682085773927293921,459
new_snifferbuddy,1682085778855632866,459
new_snifferbuddy,1682085783570186666,460
new_snifferbuddy,1682085788499451824,460
new_snifferbuddy,1682085793202228583,459
new_snifferbuddy,1682085797843674772,458
new_snifferbuddy,1682085802661222991,453
new_snifferbuddy,1682085807489747863,453
new_snifferbuddy,1682085812308589914,454
new_snifferbuddy,1682085817116182135,455
new_snifferbuddy,1682085822078069245,455
new_snifferbuddy,1682085826760838057,454
new_snifferbuddy,1682085831695440039,455
new_snifferbuddy,1682085836438669489,461
new_snifferbuddy,1682085841106141806,461
new_snifferbuddy,1682085846046350441,464
new_snifferbuddy,1682085850947256187,463
new_snifferbuddy,1682085855643774882,463
new_snifferbuddy,1682085860592389760,462
new_snifferbuddy,1682085865274376247,463
new_snifferbuddy,1682085870186451360,463
new_snifferbuddy,1682085874907849748,463
new_snifferbuddy,1682085879583198930,462
new_snifferbuddy,1682085884580777666,463
new_snifferbuddy,1682085889207868981,462
new_snifferbuddy,1682085893999493095,462
new_snifferbuddy,1682085898831638425,462
new_snifferbuddy,1682085903779300393,463
new_snifferbuddy,1682085908524534159,463
new_snifferbuddy,1682085913404089091,463
new_snifferbuddy,1682085918102405215,462
new_snifferbuddy,1682085922827851989,462
new_snifferbuddy,1682085927656555316,462
new_snifferbuddy,1682085932451253166,461
new_snifferbuddy,1682085937364498918,462
new_snifferbuddy,1682085942283488755,461
new_snifferbuddy,1682085946995118271,461
new_snifferbuddy,1682085951919858480,461
new_snifferbuddy,1682085956632323967,460
new_snifferbuddy,1682085961284837709,459
new_snifferbuddy,1682085966063410214,460
new_snifferbuddy,1682085970907044649,460
new_snifferbuddy,1682085975888727777,460
new_snifferbuddy,1682085980590323026,460
new_snifferbuddy,1682085985492861313,460
new_snifferbuddy,1682085990204532562,460
new_snifferbuddy,1682085995117472812,460
new_snifferbuddy,1682085999832568824,455
new_snifferbuddy,1682086004763470250,457
new_snifferbuddy,1682086009460765878,457
new_snifferbuddy,1682086014138625849,457
new_snifferbuddy,1682086019083066368,463
new_snifferbuddy,1682086023996119400,470
new_snifferbuddy,1682086028745308063,469
new_snifferbuddy,1682086033392812838,469
new_snifferbuddy,1682086038331727271,469
new_snifferbuddy,1682086043000091248,468
new_snifferbuddy,1682086047791596502,469
new_snifferbuddy,1682086052633213630,469
new_snifferbuddy,1682086057391661123,470
new_snifferbuddy,1682086062258986704,471
new_snifferbuddy,1682086067217417281,471
new_snifferbuddy,1682086071926590109,469
new_snifferbuddy,1682086076873438627,470
new_snifferbuddy,1682086081460479179,468
new_snifferbuddy,1682086086461267086,470
new_snifferbuddy,1682086091168896171,472
new_snifferbuddy,1682086096099555780,472
new_snifferbuddy,1682086100831344692,471
new_snifferbuddy,1682086105728165094,471
new_snifferbuddy,1682086110434055025,470
new_snifferbuddy,1682086115339608404,469
new_snifferbuddy,1682086120045801377,471
new_snifferbuddy,1682086124737017398,470
new_snifferbuddy,1682086129708597494,470
new_snifferbuddy,1682086134322905634,470
new_snifferbuddy,1682086139309746369,469
new_snifferbuddy,1682086144002238967,469
new_snifferbuddy,1682086148958021194,466
new_snifferbuddy,1682086153524271241,462
new_snifferbuddy,1682086158541624826,461
new_snifferbuddy,1682086163150401489,462
new_snifferbuddy,1682086167955886851,461
new_snifferbuddy,1682086172798323799,461
new_snifferbuddy,1682086177551322737,460
new_snifferbuddy,1682086182514388391,460
new_snifferbuddy,1682086187427187080,460
new_snifferbuddy,1682086192166173205,460
new_snifferbuddy,1682086196836860117,460
new_snifferbuddy,1682086201587420023,462
new_snifferbuddy,1682086206427983254,472
new_snifferbuddy,1682086211403786986,472
new_snifferbuddy,1682086216022158147,473
new_snifferbuddy,1682086221044018549,471
new_snifferbuddy,1682086225725613276,471
new_snifferbuddy,1682086230634510662,471
new_snifferbuddy,1682086235352606870,470
new_snifferbuddy,1682086240271224548,470
new_snifferbuddy,1682086245000067336,469
new_snifferbuddy,1682086249897252469,470
new_snifferbuddy,1682086254493793364,469
new_snifferbuddy,1682086259292381591,469
new_snifferbuddy,1682086264225343625,468
new_snifferbuddy,1682086268927751930,468
new_snifferbuddy,1682086273707553692,467
new_snifferbuddy,1682086278526692394,467
new_snifferbuddy,1682086283330826801,467
new_snifferbuddy,1682086288139914257,468
new_snifferbuddy,1682086292966330598,467
new_snifferbuddy,1682086297781425898,466
new_snifferbuddy,1682086302720623421,465
new_snifferbuddy,1682086307438326522,466
new_snifferbuddy,1682086312365019201,467
new_snifferbuddy,1682086317079620196,467
new_snifferbuddy,1682086321756714135,467
new_snifferbuddy,1682086326678003246,467
new_snifferbuddy,1682086331601888419,466
new_snifferbuddy,1682086336321342971,466
